user_id,region_id,account_balance
1664,16,163.81
1665,6,694.99
1666,16,712.39
1667,4,795.73
1668,49,69.55
1669,13,628.36
1670,5,315.92
1671,7,484.11
1672,13,416.29
1673,3,348.79
1674,16,770.7
1675,46,63.86
1676,20,646.41
1677,22,704.11
1678,29,126.73
1679,39,726.21
1680,33,284.43
1681,19,306.61
1682,2,453.76
1683,13,934.88
1684,35,618.92
1685,5,619.31
1686,17,477.66
1687,21,458.42
1688,25,703.57
1689,45,180.31
1690,31,344.41
1691,31,61.22
1692,21,213.24
1693,21,460.6
1694,9,129.72
1695,27,541.89
1696,39,370.99
1697,37,722.46
1698,2,812.04
1699,12,236.89
1700,4,237.81
1701,4,434.65
1702,20,187.99
1703,27,207.26
1704,13,36.67
1705,18,455.71
1706,50,841.69
1707,16,299.82
1708,13,430.91
1709,17,427.21
1710,34,111.12
1711,7,764.03
1712,41,985.86
1713,29,185.65
1714,27,917.96
1715,25,16.83
1716,16,305.65
1717,9,958.97
1718,46,696.58
1719,44,209.98
1720,35,301.54
1721,14,982.02
1722,15,388.51
1723,12,430.65
1724,34,898.0
1725,12,26.49
1726,37,588.79
1727,14,804.22
1728,28,652.0
1729,35,43.22
1730,32,783.34
1731,31,620.93
1732,50,55.78
1733,43,744.8
1734,16,79.95
1735,8,304.44
1736,13,360.88
1737,22,714.04
1738,41,338.67
1739,40,346.69
1740,43,761.65
1741,6,375.92
1742,13,393.64
1743,28,360.98
1744,21,783.56
1745,47,608.67
1746,41,930.52
1747,38,498.89
1748,20,502.39
1749,41,145.1
1750,46,132.25
1751,32,575.39
1752,21,121.83
1753,27,836.85
1754,14,999.22
1755,49,290.83
1756,26,159.46
1757,23,491.45
1758,11,708.85
1759,18,710.09
1760,20,67.17
1761,50,425.2
1762,21,164.35
1763,44,627.74
1764,18,823.17
1765,21,133.25
1766,22,617.65
1767,26,438.22
1768,11,101.89
1769,25,731.64
1770,12,568.12
1771,12,809.54
1772,10,381.96
1773,34,522.87
1774,34,342.12
1775,20,39.11
1776,13,37.18
1777,13,990.21
1778,36,522.59
1779,11,533.58
1780,35,192.85
1781,49,150.55
1782,42,445.41
1783,25,273.59
1784,26,120.02
1785,12,364.96
1786,42,555.78
1787,24,367.25
1788,2,803.79
1789,43,510.76
1790,42,136.74
1791,44,929.31
1792,20,965.49
1793,14,227.21
1794,15,454.59
1795,18,696.55
1796,20,511.83
1797,19,9.15
1798,10,604.85
1799,42,772.63
1800,18,985.0
1801,19,548.75
1802,19,42.1
1803,30,123.5
1804,10,691.34
1805,33,840.89
1806,46,925.29
1807,22,656.42
1808,19,479.59
1809,12,363.88
1810,29,299.56
1811,49,43.69
1812,39,174.37
1813,25,108.37
1814,1,732.55
1815,16,224.42
1816,37,568.68
1817,14,59.16
1818,14,896.24
1819,26,307.26
1820,15,413.56
1821,40,194.44
1822,18,835.31
1823,12,393.12
1824,47,805.69
1825,23,449.8
1826,14,169.64
1827,49,335.72
1828,9,980.03
1829,1,146.08
1830,30,214.37
1831,1,982.11
1832,40,742.65
1833,46,698.58
1834,17,371.53
1835,21,477.45
1836,46,159.42
1837,24,435.3
1838,40,240.6
1839,8,162.07
1840,22,680.9
1841,18,760.63
1842,27,461.77
1843,46,217.71
1844,7,736.78
1845,41,634.33
1846,48,505.14
1847,31,128.2
1848,48,963.5
1849,21,185.79
1850,1,189.05
1851,21,986.07
1852,12,19.42
1853,8,373.86
1854,1,360.21
1855,28,914.8
1856,50,622.53
1857,39,621.19
1858,4,343.86
1859,28,846.36
1860,35,259.05
1861,45,59.47
1862,13,353.51
1863,12,946.42
1864,45,406.51
1865,28,97.47
1866,41,662.24
1867,16,619.37
1868,40,586.91
1869,8,663.29
1870,32,484.83
1871,27,977.83
1872,48,871.74
1873,33,852.42
1874,11,180.5
1875,27,658.01
1876,40,572.32
1877,23,349.79
1878,17,401.71
1879,32,378.78
1880,18,796.75
1881,32,417.6
1882,9,248.62
1883,8,913.31
1884,47,506.82
1885,30,830.78
1886,29,741.32
1887,47,881.8
1888,22,281.63
1889,37,60.49
1890,41,363.91
1891,23,371.44
1892,43,998.37
1893,25,320.18
1894,4,322.69
1895,27,590.69
1896,22,439.57
1897,33,910.43
1898,17,5.62
1899,15,702.71
1900,7,31.23
1901,31,578.95
1902,34,935.83
1903,44,176.97
1904,1,319.81
1905,26,165.82
1906,39,283.64
1907,10,499.63
1908,41,711.24
1909,28,882.97
1910,37,585.71
1911,34,302.19
1912,28,690.16
1913,34,634.58
1914,26,577.11
1915,32,637.17
1916,36,323.56
1917,21,496.91
1918,2,510.05
1919,2,171.39
1920,46,548.68
1921,10,769.56
1922,1,780.65
1923,41,757.76
1924,15,898.0
1925,34,960.86
1926,6,581.79
1927,42,90.14
1928,3,984.3
1929,28,881.99
1930,43,544.66
1931,24,818.95
1932,9,630.94
1933,18,561.33
1934,42,622.43
1935,14,751.67
1936,10,968.77
1937,45,658.78
1938,37,368.65
1939,49,352.12
1940,34,313.73
1941,19,293.89
1942,16,631.28
1943,46,836.23
1944,38,792.76
1945,6,405.26
1946,18,510.24
1947,12,55.91
1948,5,484.31
1949,11,94.3
1950,42,227.86
1951,37,80.69
1952,17,186.05
1953,35,260.69
1954,10,684.09
1955,16,235.15
1956,49,649.05
1957,8,303.88
1958,39,474.01
1959,46,948.72
1960,17,722.44
1961,2,313.04
1962,26,114.75
1963,9,801.59
1964,3,384.75
1965,26,766.81
1966,15,274.27
1967,22,149.78
1968,14,793.16
1969,30,147.9
1970,21,254.13
1971,49,150.68
1972,39,934.32
1973,11,602.89
1974,5,278.46
1975,39,871.15
1976,12,751.1
1977,28,814.0
1978,34,234.19
1979,47,87.28
1980,28,576.93
1981,2,659.82
1982,12,942.21
1983,49,66.02
1984,25,866.59
1985,27,296.35
1986,36,542.37
1987,2,248.86
1988,5,7.96
1989,42,916.13
1990,26,21.93
1991,30,84.24
1992,40,380.98
1993,40,909.63
1994,4,646.74
1995,16,335.78
1996,44,841.14
1997,29,38.81
1998,13,362.14
1999,16,189.47
2000,8,985.37
2001,25,805.71
2002,18,815.55
2003,36,546.36
2004,8,578.38
2005,32,614.61
2006,27,660.55
2007,44,346.22
2008,47,989.86
2009,40,444.56
2010,37,559.61
2011,21,677.06
2012,20,853.39
2013,14,815.36
2014,24,97.26
2015,38,201.02
2016,17,67.51
2017,40,624.3
2018,27,136.21
2019,9,654.13
2020,22,266.01
2021,47,733.36
2022,19,154.45
2023,30,736.68
2024,35,255.29
2025,15,702.2
2026,41,685.26
2027,48,64.99
2028,28,762.14
2029,9,981.56
2030,21,899.75
2031,13,338.59
2032,7,651.77
2033,42,338.91
2034,12,982.17
2035,47,851.09
2036,17,851.36
2037,28,181.34
2038,4,815.61
2039,50,724.28
2040,45,265.56
2041,5,40.59
2042,25,488.09
2043,34,807.38
2044,10,188.68
2045,18,765.93
2046,20,914.19
2047,12,177.47
2048,25,12.44
2049,43,641.46
2050,40,895.27
2051,19,415.86
2052,24,471.83
2053,35,470.28
2054,41,661.14
2055,33,760.61
2056,19,259.25
2057,42,92.15
2058,44,398.29
2059,33,958.89
2060,41,931.64
2061,6,720.08
2062,30,194.72
2063,49,574.06
2064,31,720.7
2065,14,109.84
2066,11,941.83
2067,25,54.4
2068,25,25.17
2069,32,672.29
2070,44,518.64
2071,29,853.21
2072,41,510.79
2073,47,18.6
2074,38,562.51
2075,45,339.4
2076,9,495.94
2077,26,920.81
2078,33,196.69
2079,27,313.02
2080,1,170.52
2081,15,916.53
2082,29,998.87
2083,43,371.21
2084,27,572.79
2085,8,853.96
2086,17,514.78
2087,23,55.16
2088,28,556.86
2089,47,642.53
2090,36,778.73
2091,22,125.79
2092,45,42.64
2093,48,811.67
2094,4,424.48
2095,50,403.76
2096,28,556.74
2097,15,966.22
2098,32,290.64
2099,38,14.23
2100,4,168.19
2101,50,794.6
2102,34,781.44
2103,32,808.37
2104,29,662.39
2105,9,776.1
2106,21,581.7
2107,24,413.2
2108,45,558.3
2109,31,700.51
2110,14,4.56
2111,18,905.88
2112,6,545.26
2113,18,378.93
2114,22,399.38
2115,47,742.79
2116,29,916.01
2117,36,721.08
2118,28,973.41
2119,31,757.75
2120,26,37.77
2121,3,88.45
2122,9,911.23
2123,45,621.42
2124,26,401.6
2125,44,509.99
2126,19,993.19
2127,27,810.46
2128,43,702.43
2129,39,654.13
2130,9,930.67
2131,8,552.26
2132,41,458.67
2133,15,302.51
2134,42,557.44
2135,11,233.54
2136,48,825.04
2137,30,900.02
2138,25,239.74
2139,21,501.32
2140,22,695.68
2141,23,537.37
2142,42,192.31
2143,35,663.8
2144,16,996.5
2145,33,500.84
2146,4,825.65
2147,20,345.7
2148,13,872.67
2149,1,239.05
2150,1,493.15
2151,27,695.72
2152,30,171.87
2153,44,788.93
2154,21,849.58
2155,7,873.78
2156,10,438.68
2157,2,744.08
2158,24,127.42
2159,40,326.89
2160,37,262.33
2161,34,755.72
2162,24,812.3
2163,19,996.58
2164,19,629.29
2165,6,621.22
2166,43,516.78
2167,42,472.91
2168,4,318.19
2169,37,179.49
2170,45,769.89
2171,17,282.2
2172,32,323.21
2173,44,774.03
2174,12,731.94
2175,50,725.26
2176,33,719.23
2177,14,796.87
2178,10,265.0
2179,37,632.32
2180,41,769.45
2181,32,162.84
2182,46,769.72
2183,37,343.55
2184,47,82.17
2185,44,512.02
2186,2,347.99
2187,16,9.05
2188,35,70.13
2189,45,603.1
2190,45,555.84
2191,29,50.05
2192,1,193.41
2193,18,287.47
2194,50,661.66
2195,49,185.65
2196,28,24.44
2197,5,640.52
2198,19,592.28
2199,43,13.23
2200,31,263.5
2201,1,225.02
2202,28,650.13
2203,9,152.74
2204,50,756.53
2205,35,868.54
2206,28,675.35
2207,41,215.27
2208,2,977.65
2209,13,1.11
2210,29,238.34
2211,13,195.65
2212,37,7.7
2213,44,214.83
2214,28,190.44
2215,26,441.82
2216,11,205.82
2217,19,207.79
2218,24,937.01
2219,42,721.68
2220,3,406.24
2221,27,201.71
2222,38,620.75
2223,34,280.52
2224,12,452.0
2225,17,860.58
2226,15,809.9
2227,7,574.01
2228,5,250.82
2229,17,485.87
2230,6,827.79
2231,40,117.82
2232,37,585.02
2233,31,174.0
2234,48,437.56
2235,19,424.9
2236,28,341.03
2237,7,110.2
2238,11,825.08
2239,43,100.13
2240,17,137.82
2241,42,897.76
2242,9,961.54
2243,2,585.37
2244,16,812.11
2245,47,169.84
2246,37,473.25
2247,26,248.7
2248,36,223.49
2249,37,426.19
2250,31,312.12
2251,3,526.86
2252,45,154.7
2253,49,580.82
2254,41,67.33
2255,42,832.17
2256,37,988.33
2257,44,51.91
2258,44,676.52
2259,18,851.8
2260,34,41.78
2261,18,578.55
2262,1,823.85
2263,21,870.1
2264,17,637.0
2265,3,490.91
2266,4,731.27
2267,43,337.81
2268,24,151.9
2269,11,223.66
2270,4,192.25
2271,13,778.23
2272,44,949.5
2273,33,477.3
2274,17,192.24
2275,14,776.36
2276,44,311.77
2277,17,608.78
2278,31,644.01
2279,16,53.49
2280,12,373.49
2281,10,486.41
2282,16,298.17
2283,22,995.25
2284,22,15.87
2285,34,259.23
2286,17,801.42
2287,30,129.95
2288,45,895.81
2289,20,868.09
2290,35,542.58
2291,48,250.17
2292,34,498.46
2293,26,369.03
2294,3,108.67
2295,48,854.4
2296,18,716.88
2297,30,533.71
2298,44,697.22
2299,1,38.77
2300,34,3.8
2301,12,424.26
2302,29,107.42
2303,49,200.82
2304,48,105.24
2305,33,837.01
2306,11,873.61
2307,39,134.8
2308,12,28.24
2309,26,294.07
2310,17,911.15
2311,11,544.74
2312,19,545.38
2313,40,793.86
2314,49,308.07
2315,37,666.62
2316,9,929.58
2317,13,906.28
2318,41,774.24
2319,30,863.24
2320,5,584.59
2321,15,790.14
2322,16,484.83
2323,34,461.43
2324,7,543.17
2325,41,538.05
2326,41,244.89
2327,43,155.68
2328,9,557.86
2329,34,213.29
2330,6,818.94
2331,15,681.34
2332,34,411.73
2333,12,675.82
2334,26,611.11
2335,34,746.84
2336,8,840.15
2337,39,646.1
2338,22,988.72
2339,38,831.74
2340,2,546.79
2341,10,64.2
2342,37,969.62
2343,13,877.32
2344,6,284.11
2345,12,926.39
2346,9,590.21
2347,38,998.11
2348,38,516.46
2349,42,621.83
2350,49,828.5
2351,25,395.88
2352,44,314.23
2353,36,742.7
2354,4,767.36
2355,5,482.35
2356,47,722.34
2357,8,112.99
2358,34,824.72
2359,29,986.21
2360,48,34.78
2361,31,925.23
2362,33,491.97
2363,43,627.41
2364,48,806.47
2365,14,320.48
2366,47,849.23
2367,33,965.78
2368,47,685.63
2369,39,615.13
2370,16,801.84
2371,3,979.96
2372,32,179.05
2373,35,718.81
2374,17,584.78
2375,5,801.62
2376,17,697.59
2377,19,77.06
2378,20,280.05
2379,11,568.7
2380,6,202.85
2381,44,139.13
2382,34,628.34
2383,28,421.68
2384,14,199.53
2385,19,796.18
2386,9,642.42
2387,14,524.84
2388,32,225.37
2389,46,164.31
2390,20,654.67
2391,10,839.8
2392,40,684.52
2393,16,761.28
2394,20,257.4
2395,34,402.67
2396,26,472.65
2397,50,480.5
2398,14,467.14
2399,44,248.73
2400,5,706.1
2401,11,286.36
2402,16,539.5
2403,50,464.49
2404,24,741.57
2405,36,997.58
2406,40,645.94
2407,21,680.44
2408,49,569.69
2409,50,768.08
2410,10,114.29
2411,50,694.2
2412,2,611.51
2413,48,785.96
2414,42,836.54
2415,49,85.48
2416,1,945.6
2417,32,462.1
2418,20,160.59
2419,41,248.59
2420,23,955.15
2421,10,875.88
2422,40,709.34
2423,12,447.17
2424,41,373.37
2425,43,950.5
2426,17,261.03
2427,16,156.05
2428,43,85.18
2429,35,999.63
2430,23,73.56
2431,9,194.34
2432,35,459.26
2433,7,438.38
2434,17,460.42
2435,48,907.83
2436,24,348.19
2437,32,272.87
2438,17,778.36
2439,39,557.9
2440,31,59.01
2441,9,404.62
2442,6,101.73
2443,5,299.03
2444,34,845.92
2445,28,879.56
2446,37,470.22
2447,39,168.81
2448,17,473.27
2449,31,506.5
2450,50,605.64
2451,9,604.6
2452,49,728.31
2453,7,290.53
2454,30,628.18
2455,14,538.3
2456,35,243.57
2457,15,52.77
2458,42,576.11
2459,7,993.33
2460,9,959.29
2461,15,149.16
2462,23,859.1
2463,34,209.22
2464,19,911.74
2465,1,512.39
2466,15,702.61
2467,19,729.92
2468,28,507.52
2469,38,440.92
2470,12,640.42
2471,31,163.62
2472,2,487.96
2473,9,608.57
2474,9,805.21
2475,50,930.95
2476,36,84.31
2477,26,505.38
2478,35,258.02
2479,35,535.53
2480,48,17.74
2481,8,220.19
2482,29,762.7
2483,20,393.98
2484,25,351.43
2485,41,685.78
2486,47,809.41
2487,35,208.32
2488,46,412.68
2489,45,999.54
2490,9,365.63
2491,31,28.17
2492,2,392.82
2493,33,448.82
2494,34,163.73
2495,49,763.8
2496,1,776.83
2497,29,719.3
2498,35,16.56
2499,35,594.96
2500,33,594.9
2501,43,184.84
2502,22,736.46
2503,16,109.58
2504,7,76.09
2505,16,443.77
2506,42,399.72
2507,50,889.96
2508,28,311.6
2509,24,578.42
2510,12,909.05
2511,27,152.66
2512,19,967.13
2513,47,830.45
2514,22,418.16
2515,9,568.54
2516,14,200.97
2517,43,732.46
2518,47,368.43
2519,50,991.72
2520,12,21.44
2521,36,931.26
2522,39,129.78
2523,43,155.25
2524,21,507.33
2525,19,824.83
2526,45,369.51
2527,30,248.23
2528,12,538.41
2529,16,332.63
2530,47,242.24
2531,5,36.52
2532,24,574.77
2533,32,655.72
2534,33,632.5
2535,15,505.16
2536,2,630.16
2537,27,980.85
2538,14,839.61
2539,23,386.23
2540,45,175.53
2541,50,825.31
2542,14,30.08
2543,13,311.01
2544,1,424.12
2545,30,356.98
2546,17,194.49
2547,41,282.34
2548,13,52.07
2549,10,455.55
2550,31,698.88
2551,48,137.79
2552,43,929.1
2553,18,86.86
2554,13,310.95
2555,11,901.36
2556,32,10.07
2557,3,227.36
2558,26,855.73
2559,6,150.22
2560,21,863.6
2561,17,375.83
2562,43,334.17
2563,8,412.76
2564,50,686.56
2565,21,843.02
2566,28,783.8
2567,1,831.16
2568,43,543.17
2569,20,620.06
2570,32,923.12
2571,29,75.54
2572,13,14.99
2573,10,150.17
2574,18,313.45
2575,29,826.82
2576,24,396.73
2577,33,355.63
2578,12,780.18
2579,6,349.23
2580,11,305.6
2581,21,748.78
2582,41,522.65
2583,16,621.01
2584,8,547.35
2585,37,125.62
2586,3,917.85
2587,48,245.96
2588,49,455.27
2589,4,424.2
2590,9,661.0
2591,44,600.49
2592,42,183.8
2593,10,641.97
2594,36,208.5
2595,37,599.16
2596,10,768.77
2597,4,959.01
2598,8,561.14
2599,27,34.18
2600,15,730.52
2601,22,4.46
2602,2,505.39
2603,19,249.13
2604,11,976.01
2605,50,362.63
2606,25,748.08
2607,29,159.94
2608,44,800.71
2609,50,123.59
2610,21,723.22
2611,25,53.91
2612,41,336.03
2613,28,597.57
2614,23,555.69
2615,49,115.32
2616,37,501.12
2617,16,489.36
2618,2,445.86
2619,33,244.16
2620,3,664.13
2621,41,596.2
2622,40,114.58
2623,26,520.11
2624,18,937.38
2625,17,391.29
2626,9,452.65
2627,2,910.1
2628,13,903.33
2629,31,472.38
2630,6,129.64
2631,8,870.04
2632,18,704.26
2633,6,678.06
2634,27,743.17
2635,32,12.01
2636,12,609.28
2637,46,681.03
2638,46,818.23
2639,22,512.7
2640,38,69.6
2641,16,627.6
2642,19,512.32
2643,17,869.04
2644,4,225.83
2645,25,232.46
2646,16,194.19
2647,38,766.33
2648,1,326.71
2649,14,60.64
2650,41,95.03
2651,19,200.4
2652,3,804.03
2653,6,313.99
2654,25,734.97
2655,12,492.55
2656,12,721.23
2657,31,815.24
2658,9,836.55
2659,7,487.93
2660,15,342.58
2661,46,57.09
2662,49,469.97
2663,34,221.37
2664,20,672.47
2665,3,346.13
2666,46,270.88
2667,26,418.36
2668,2,372.96
2669,12,770.63
2670,19,84.52
2671,19,99.03
2672,15,423.89
2673,23,876.66
2674,40,514.32
2675,31,398.03
2676,48,962.12
2677,29,295.21
2678,8,561.31
2679,3,790.25
2680,17,118.26
2681,38,928.88
2682,43,679.96
2683,32,730.11
2684,5,939.64
2685,41,668.94
2686,31,308.94
2687,18,52.15
2688,49,758.56
2689,8,398.54
2690,30,236.55
2691,30,407.65
2692,32,584.26
2693,18,29.3
2694,14,74.59
2695,36,963.96
2696,33,317.8
2697,31,483.96
2698,45,391.45
2699,12,307.48
2700,36,220.43
2701,23,513.0
2702,40,75.78
2703,40,314.14
2704,43,847.24
2705,47,207.18
2706,5,913.5
2707,12,569.28
2708,50,767.14
2709,17,31.45
2710,16,908.63
2711,49,916.25
2712,11,874.27
2713,46,215.32
2714,17,298.35
2715,30,499.34
2716,48,167.7
2717,46,612.27
2718,44,116.15
2719,50,503.68
2720,36,898.7
2721,33,783.05
2722,33,955.88
2723,1,758.19
2724,27,630.82
2725,20,886.41
2726,34,239.59
2727,6,180.63
2728,5,403.2
2729,11,203.9
2730,20,716.61
2731,35,107.51
2732,10,297.71
2733,45,753.29
2734,47,368.39
2735,34,864.64
2736,18,889.22
2737,37,83.87
2738,3,855.31
2739,15,376.65
2740,19,948.93
2741,20,470.38
2742,15,578.0
2743,17,263.21
2744,8,773.41
2745,27,957.31
2746,43,147.63
2747,36,589.05
2748,20,380.51
2749,37,978.56
2750,2,758.46
2751,47,922.79
2752,2,699.12
2753,23,628.4
2754,3,390.66
2755,22,335.18
2756,5,418.26
2757,34,671.34
2758,42,459.09
2759,15,58.3
2760,21,452.09
2761,11,618.66
2762,27,50.59
2763,13,992.41
2764,27,589.6
2765,14,531.38
2766,40,445.61
2767,35,499.42
2768,1,660.12
2769,2,394.43
2770,46,369.62
2771,9,686.04
2772,6,575.68
2773,46,408.63
2774,43,185.2
2775,13,472.7
2776,30,899.37
2777,45,168.32
2778,2,966.46
2779,6,39.06
2780,34,748.62
2781,35,338.41
2782,28,304.97
2783,33,535.56
2784,35,916.41
2785,34,257.74
2786,10,687.26
2787,28,90.78
2788,31,107.17
2789,39,750.37
2790,28,425.66
2791,6,82.39
2792,42,402.82
2793,18,509.81
2794,31,974.75
2795,18,964.22
2796,33,430.92
2797,6,991.39
2798,25,114.25
2799,24,20.41
2800,27,326.05
2801,36,819.44
2802,37,608.94
2803,34,993.24
2804,12,141.04
2805,26,400.11
2806,17,294.32
2807,2,644.13
2808,24,657.79
2809,17,903.55
2810,18,961.94
2811,8,391.65
2812,16,143.12
2813,16,489.64
2814,50,321.98
2815,4,489.03
2816,44,564.46
2817,28,5.66
2818,8,982.62
2819,6,139.2
2820,41,404.2
2821,35,841.31
2822,42,290.89
2823,47,532.43
2824,2,416.57
2825,34,332.5
2826,21,753.64
2827,5,610.73
2828,29,704.0
2829,48,116.24
2830,9,401.6
2831,28,279.58
2832,4,688.06
2833,26,770.51
2834,4,612.48
2835,3,616.94
2836,18,555.31
2837,43,795.18
2838,50,488.55
2839,40,520.51
2840,13,276.04
2841,33,738.65
2842,25,858.67
2843,50,683.72
2844,31,734.62
2845,30,641.65
2846,15,252.57
2847,16,633.15
2848,15,943.77
2849,4,805.87
2850,19,511.78
2851,44,961.13
2852,31,558.15
2853,4,477.53
2854,50,881.96
2855,11,223.92
2856,1,68.16
2857,20,379.28
2858,24,379.79
2859,13,258.68
2860,20,895.07
2861,24,692.75
2862,9,843.21
2863,19,357.31
2864,9,910.12
2865,6,210.81
2866,39,492.56
2867,13,39.07
2868,39,862.03
2869,32,678.92
2870,35,187.64
2871,10,401.74
2872,49,729.7
2873,48,338.69
2874,1,323.86
2875,10,907.59
2876,37,189.73
2877,30,467.5
2878,46,469.54
2879,22,873.13
2880,8,552.55
2881,27,788.48
2882,33,184.31
2883,5,931.72
2884,8,50.97
2885,26,794.51
2886,19,335.22
2887,21,255.42
2888,9,790.04
2889,19,216.21
2890,50,289.27
2891,26,415.76
2892,39,86.9
2893,25,951.97
2894,8,38.27
2895,15,186.5
2896,22,843.19
2897,5,149.37
2898,47,39.91
2899,23,577.27
2900,20,431.19
2901,27,947.75
2902,25,990.44
2903,25,353.11
2904,35,531.45
2905,16,19.23
2906,49,657.65
2907,1,290.28
2908,49,143.38
2909,6,760.69
2910,12,627.65
2911,3,360.5
2912,16,766.08
2913,33,954.39
2914,36,496.72
2915,7,871.18
2916,45,839.79
2917,26,988.49
2918,8,73.01
2919,38,615.83
2920,2,492.96
2921,25,557.0
2922,21,933.22
2923,16,852.81
2924,50,434.9
2925,8,34.23
2926,43,751.24
2927,21,915.01
2928,47,170.24
2929,37,536.42
2930,31,275.73
2931,1,516.67
2932,16,41.9
2933,19,344.87
2934,16,914.95
2935,31,298.78
2936,22,993.3
2937,14,931.42
2938,2,883.7
2939,6,762.84
2940,50,49.32
2941,36,954.01
2942,17,819.22
2943,14,268.48
2944,5,683.79
2945,35,176.75
2946,9,533.91
2947,11,893.71
2948,43,167.93
2949,46,862.97
2950,8,149.56
2951,24,59.27
2952,16,316.57
